gene,drug,gene_symbol_of_protein_target,tumor_type,Q_value,p_value,correlation_r,data_size,gex_dir,gex_r,gex_z,gex_num_cells,cnv_dir,cnv_r,cnv_z,cnv_num_cells,Q_value_dep,p_value_dep,correlation_r_dep,data_size_dep
RBFOX1,NSC632839,USP13;USP5,PanCancer,150.94169958817125,0.04615954115846215,-0.095657613580873,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,BRD8958,EP300,PanCancer,152.77867880349004,0.04672130850259634,-0.09757063761046687,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,CD-437,RARG,PanCancer,153.81740347781374,0.04703896130819992,-0.09538625060110643,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,HLI 373,MDM2,PanCancer,154.89898056500002,0.047369718827217126,-0.09557556829334096,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,Merck60,HDAC1;HDAC2,PanCancer,155.9096488687176,0.04767879170297174,-0.09456847795837102,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB1,alisertib,AURKA;AURKB,PanCancer,157.0265559494897,0.048020353501373,0.09453219291036402,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,HLI 373,MDM2,PanCancer,157.11130055348337,0.04804626928241082,0.09528671392677408,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB5,TW-37,BCL2;BCL2L1,PanCancer,158.05149477385746,0.048333790450720934,0.09663539177720626,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQB1,afatinib,EGFR;ERBB2,PanCancer,163.07286494344928,0.04986937765854718,0.09899575485834795,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
TPTE,A-804598,P2RX7,PanCancer,163.1111503568206,0.04988108573603076,0.11487038154615582,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
RBFOX1,MK-0752,APH1A;NCSTN;PSEN1;PSENEN,PanCancer,165.53283309773488,0.05062166149777825,-0.09432701814127309,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,selumetinib:navitoclax (8:1 mol/mol),MAP2K1;MAP2K2;BCL2;BCL2L1;BCL2L2,PanCancer,166.13951730012164,0.05080719183489958,0.09525516772184997,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,carboplatin:UNC0638 (2:1 mol/mol),EHMT1;EHMT2,PanCancer,167.8570467841466,0.05133243020921915,-0.09595823676357741,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB1,BRD-K88742110,HDAC8,PanCancer,169.30404526825245,0.051774937390902886,0.09353612629286406,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQA1,ML258,BCL2L10,PanCancer,175.92302756182568,0.05379909099750021,0.092001928453587,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB1,selumetinib:navitoclax (8:1 mol/mol),MAP2K1;MAP2K2;BCL2;BCL2L1;BCL2L2,PanCancer,177.16201799656727,0.05417798715491354,0.09391052201231978,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
RBFOX1,linsitinib,IGF1R;INSR,PanCancer,177.38658498507434,0.05424666207494628,-0.09225233127761835,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,topotecan,TOP1,PanCancer,178.00553996214774,0.05443594494255282,-0.09103732102552209,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQB1,L-685458,APH1A;NCSTN;PSEN1;PSENEN,PanCancer,179.26188032617918,0.05482014688873981,0.09089344460277721,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB5,selumetinib:vorinostat (8:1 mol/mol),MAP2K1;MAP2K2;HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,180.78522112568493,0.055286000344246154,0.09627251414981138,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,navitoclax:sorafenib (1:1 mol/mol),BCL2;BCL2L1;BCL2L2;BRAF;FLT3;KDR;RAF1,PanCancer,184.73383792641386,0.056493528417863564,-0.09183273432086146,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,pitstop2,CLTA;CLTB;CLTC;CLTCL1,PanCancer,187.36477550231444,0.05729809648388821,-0.11062383008609356,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQA1,cyanoquinoline 11,MAP3K8,PanCancer,190.82017497620402,0.05835479357070459,0.12367218847554445,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQA1,BRD-A05715709,IDH1,PanCancer,191.3160187888744,0.05850642776418177,-0.138982595118949,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB1,navitoclax,BCL2;BCL2L1;BCL2L2,PanCancer,192.35842386765466,0.05882520607573537,0.08994668853505651,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB5,cerulenin,FASN;HMGCS1,PanCancer,194.3366553646298,0.059430169836278225,0.09066264274703983,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB5,SB-525334,TGFBR1,PanCancer,194.47939220613497,0.05947382024652446,0.09033424741310049,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQB1,VER-155008,HSPA1A;HSPA1B;HSPA1L,PanCancer,194.8376900705224,0.059583391458875354,0.08937630103537003,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
RBFOX1,RO4929097,APH1A;NCSTN;PSEN1;PSENEN,PanCancer,196.77052814794484,0.06017447343973848,0.13519467877387112,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQA1,BRD-K51831558,EZH2,PanCancer,197.27769714230553,0.06032957099153074,-0.1347655512914947,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
RBFOX1,isonicotinohydroxamic acid,HDAC6,PanCancer,199.93766271690194,0.06114301612137674,-0.11225065432501898,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,GSK4112,NR1D1,PanCancer,209.158204418529,0.06396275364481009,0.0879903449475739,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,gemcitabine,CMPK1;RRM1;TYMS,PanCancer,210.85452402076297,0.06448150581674708,-0.09395584303808391,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,NVP-TAE684,ALK,PanCancer,211.0611650054617,0.06454469877842865,0.08880671699240307,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,KU 0060648,PRKDC,PanCancer,215.54418373158444,0.06591565251730411,-0.0880524117910307,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,vorinostat:navitoclax (4:1 mol/mol),HDAC1;HDAC2;HDAC3;HDAC6;HDAC8;BCL2;BCL2L1;BCL2L2,PanCancer,217.14359945430556,0.0664047704753228,0.08871156549258649,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQA1,CAY10576,IKBKE,PanCancer,219.24630112624797,0.06704779850955596,-0.08987813551090851,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB5,lomeguatrib,MGMT,PanCancer,221.44549452713755,0.06772033471777907,0.08697658424345907,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB5,VU0155056,PLD1;PLD2,PanCancer,224.45942722434575,0.06864202667411184,0.08728309380804898,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB5,NSC95397,CDC25A;CDC25B;CDC25C,PanCancer,225.77990146921192,0.06904584142789355,0.09100207289823328,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQB1,avrainvillamide,NPM1,PanCancer,228.01311577029304,0.06972878158112937,-0.10399561633792247,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
RBFOX1,MK-2206,AKT1,PanCancer,229.212321712241,0.07009551122698501,-0.08922049495852605,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,SN-38,TOP1,PanCancer,229.54214504147507,0.07019637463042051,-0.09373357817119225,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,selumetinib:tretinoin (2:1 mol/mol),MAP2K1;MAP2K2;RARA;RARB;RARG,PanCancer,229.59485879887924,0.07021249504552882,-0.08812077883361476,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQA1,PDMP,UGCG,PanCancer,230.01763169582034,0.07034178339321723,0.0889270050465165,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
RBFOX1,pluripotin,MAPK1;RASAL1,PanCancer,230.36065202651773,0.07044668257691673,-0.08593603346935119,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,sirolimus:bortezomib (250:1 mol/mol),MTOR;PSMB1;PSMB2;PSMB5;PSMD1;PSMD2,PanCancer,232.15570453707312,0.07099562829879912,0.08576932342269393,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQB1,BRD-A05715709,IDH1,PanCancer,232.44790895643442,0.07108498744845089,-0.13265295803579105,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DQA1,Ki8751,KDR;KIT;PDGFRA,PanCancer,233.37125168348325,0.07136735525488784,-0.08786592297452768,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB5,SR-II-138A,EIF4A2;EIF4E;EIF4G1,PanCancer,236.04808975812512,0.07218596017068046,0.08512375213306962,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB5,vorinostat,HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,237.49925991866235,0.07262974309439216,0.08696369204663439,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQB1,NVP-ADW742,IGF1R,PanCancer,239.04771882902966,0.07310327792936687,0.08671890240679074,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB5,narciclasine,RHOA,PanCancer,239.535999358792,0.07325259919229113,0.08834452558328658,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQA1,ruxolitinib,JAK1;JAK2,PanCancer,240.46756702273575,0.07353748226994977,-0.08559230364348823,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB1,tanespimycin:bortezomib (250:1 mol/mol),HSP90AA1;PSMB1;PSMB2;PSMB5;PSMD1;PSMD2,PanCancer,241.77626085464865,0.07393769445096289,0.08708271712146538,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB1,selumetinib:vorinostat (8:1 mol/mol),MAP2K1;MAP2K2;HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,242.35925999273664,0.07411598164915494,0.08973363915249992,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
RBFOX1,JQ-1:MK-0752 (1:1 mol/mol),BRDT;APH1A;NCSTN;PSEN1;PSENEN,PanCancer,242.54603068203858,0.0741730980679017,-0.08680620487356887,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQB1,Ko-143,ABCG2,PanCancer,242.98349461760603,0.07430687908795292,0.08536540374214649,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB1,vorinostat,HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,245.1079492572165,0.0749565594058766,0.08626773560940398,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB5,tanespimycin:bortezomib (250:1 mol/mol),HSP90AA1;PSMB1;PSMB2;PSMB5;PSMD1;PSMD2,PanCancer,245.69584620852,0.07513634440627523,0.08672504256600477,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DQB1,CAY10576,IKBKE,PanCancer,248.18362343089268,0.07589713254767361,-0.08712336656903794,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DQA1,Repligen 136,HDAC3,PanCancer,248.26482545234828,0.07592196497013709,-0.0882938014847561,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQB1,tanespimycin:gemcitabine (1:1 mol/mol),HSP90AA1;CMPK1;RRM1;TYMS,PanCancer,248.29752467554096,0.07593196473258133,0.08538214483268854,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB1,avrainvillamide,NPM1,PanCancer,248.3888450174132,0.075959891442634,-0.10176860889413847,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,HBX-41108,USP7,PanCancer,249.88275782151067,0.07641674551116534,-0.10111368670204961,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB1,KU-55933,ATM,PanCancer,254.2012902745815,0.0777373976374867,-0.08466748356777924,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,obatoclax,BCL2;BCL2L1;MCL1,PanCancer,255.08745917262635,0.07800839730049736,0.08391666408560498,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DQA1,afatinib,EGFR;ERBB2,PanCancer,261.27392279699484,0.07990028220091586,0.08844816253994374,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DQA1,HLI 373,MDM2,PanCancer,262.2153084333059,0.0801881677166073,0.08436974569480635,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
HLA-DRB5,alisertib:navitoclax (2:1 mol/mol),AURKA;AURKB;BCL2;BCL2L1;BCL2L2,PanCancer,262.7281144943409,0.08034498914200028,0.0871049402792781,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB5,tipifarnib-P2,FNTA,PanCancer,264.1711100087282,0.080786272173923,0.11087372194572799,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
TPTE,CBB-1007,KDM1A,PanCancer,265.11994209809285,0.08107643489238314,0.12303754403469613,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DRB5,PD318088,MAP2K1;MAP2K2,PanCancer,266.0705396796012,0.08136713751669762,0.0825224148306574,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,UNC0638,EHMT1;EHMT2,PanCancer,267.2035487499757,0.08171362347094059,-0.08375394965496556,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DQA1,SR1001,RORA;RORC,PanCancer,267.84694876981524,0.08191038188679366,-0.08360349961100717,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
TPTE,EX-527,SIRT1,PanCancer,269.129743837092,0.08230267395629726,0.08508349945924515,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932526747030991,0.8220877911718318,-0.010629290240150585,450.0
HLA-DRB5,BRD-K88742110,HDAC8,PanCancer,269.4322119769167,0.08239517185838431,0.08356822122950112,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,I-BET151,BRD2;BRD3;BRD4,PanCancer,271.3805226232888,0.08299098551170911,-0.08217955792056963,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,tretinoin:navitoclax (4:1 mol/mol),RARA;RARB;RARG;BCL2;BCL2L1;BCL2L2,PanCancer,273.87218883076133,0.08375296294518696,0.08300994780781898,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB1,alisertib:navitoclax (2:1 mol/mol),AURKA;AURKB;BCL2;BCL2L1;BCL2L2,PanCancer,275.61365308881733,0.0842855208222683,0.0859961163215469,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DRB5,selumetinib:MK-2206 (8:1 mol/mol),MAP2K1;MAP2K2;AKT1,PanCancer,276.9874641116286,0.0847056465173176,0.08247178358297325,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
RBFOX1,GDC-0941,PIK3CA;PIK3CB;PIK3CD;PIK3CG,PanCancer,278.4750639714835,0.08516057002186041,-0.08115362050651445,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,BIRB-796,MAPK11;MAPK11;MAPK14,PanCancer,280.3209374155953,0.08572505731363772,-0.08613751413434521,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB1,tipifarnib-P2,FNTA,PanCancer,281.4340412838843,0.08606545605011752,0.10900465058782552,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
RBFOX1,BRD-K70511574,PLK1,PanCancer,282.2600298925873,0.08631805195491965,-0.08281073047179716,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,pluripotin,MAPK1;RASAL1,PanCancer,284.2941909353245,0.086940119552087,0.08133138120512182,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB1,imatinib,ABL1;BCR;KIT,PanCancer,284.4676053494867,0.08699315148302346,-0.08225147344227689,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
RBFOX1,salermide:PLX-4032 (12:1 mol/mol),SIRT1;SIRT2;BRAF,PanCancer,285.4677884525346,0.08729901787539285,-0.08636293469777509,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,navitoclax:pluripotin (1:1 mol/mol),BCL2;BCL2L1;BCL2L2;MAPK1;RASAL1,PanCancer,286.2119083066423,0.08752657746380497,0.08230361464243179,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
HLA-DRB1,navitoclax:pluripotin (1:1 mol/mol),BCL2;BCL2L1;BCL2L2;MAPK1;RASAL1,PanCancer,286.30306460205935,0.08755445400674598,0.08229639589728181,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
RBFOX1,fulvestrant,ESR1;GPER1,PanCancer,286.49827118880717,0.08761415021064439,-0.15466694924736418,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB1,narciclasine,RHOA,PanCancer,289.24235121334175,0.08845331841386597,0.084037814406036,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,PI-103,MTOR;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PRKDC,PanCancer,289.4729966778485,0.0885238521950607,0.08129541662159964,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
HLA-DRB1,IU1,USP14,PanCancer,290.1585692800576,0.08873350742509406,0.08266688355129874,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQB1,MI-1,MEN1,PanCancer,291.7072536674524,0.0892071112132882,0.08584835044293772,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427653167824426,0.5737942194637404,0.030655353389180382,339.0
RBFOX1,ABT-199,BCL2,PanCancer,294.19446954901366,0.08996772769082986,0.10456492050786334,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB1,MK-2206,AKT1,PanCancer,297.451603839782,0.09096379322317492,0.08328383889759922,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
RBFOX1,Compound 7d-cis,XPO1,PanCancer,300.50114506677255,0.09189637463815674,-0.08579715450918887,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB1,brefeldin A,ARF1,PanCancer,300.73127207039994,0.09196674986862383,0.08272672249220868,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
HLA-DQA1,BRD-K88742110,HDAC8,PanCancer,303.4196554329141,0.09278888545349055,0.08087869719897896,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724591185474282,0.7874318642457138,0.01469871262956253,339.0
RBFOX1,apicidin,HDAC1;HDAC2;HDAC3;HDAC6;HDAC8,PanCancer,304.20036023249554,0.09302763309862248,-0.079540988799189,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,XL765,MTOR;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PRKDC,PanCancer,304.32577452996014,0.09306598609478903,-0.08128222072765293,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB1,dinaciclib,CDK1;CDK2;CDK5;CDK9,PanCancer,304.44930143593626,0.09310376190701415,-0.11759553449181379,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7587286205934314,0.6264547700989053,0.026528487205926647,339.0
RBFOX1,BRD-K66532283,HDAC1;HDAC2,PanCancer,305.2270385614743,0.09334160200656705,-0.08198584052969322,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
RBFOX1,erastin,SLC7A11;VDAC1;VDAC2,PanCancer,305.25888866449816,0.09335134209923492,-0.07973126625745514,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918196001322782,0.319699333553797,0.04701314761344153,450.0
HLA-DRB5,crizotinib,ALK;MET,PanCancer,306.2610155721425,0.09365780292726071,0.08085241345934377,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409543468390576,0.7349239113984294,0.018455904878381717,339.0
